corp_code,stock_name,stock_code,corp_name
138321,,8670,신한투자증권
479705,,79190,케스피온
1297898,,377480,마음AI
1042085,,205100,엑셈
1414422,,339950,아이비김영
410997,,69140,누리플랜
108065,,15540,에코바이브
120289,,26040,제이에스티나
807555,,133750,메가엠디
1305249,,330730,스톤브릿지벤처스
494218,,73110,엘엠에스
527011,,376190,LB루셈
799539,,122310,제노레이
1585155,,440320,오픈놀
111722,,6800,미래에셋증권
287812,,38870,에코바이오
1136348,,242040,나무기술
1497142,,373170,엠아이큐브솔루션
244419,,33430,디에스티
1267550,,288490,나라소프트
1292291,,440110,파두
147860,,10580,에스엠벡셀
536888,,93640,케이알엠
140362,,5560,제이에스전선
1447244,,353060,에이치엠씨아이비제5호기업인수목적
148832,,6220,제주은행
1696275,,446750,하나26호스팩
425351,,67280,멀티캠퍼스
1567520,,387310,대신밸런스제10호기업인수목적
217743,,39610,화성밸브
128227,,9770,삼정펄프
681142,,102280,쌍방울
1013694,,211050,인카금융서비스
1785056,,466910,엔에이치스팩30호
1080252,,348210,넥스틴
866451,,396470,워트
1547933,,351020,미쥬
1161432,,199550,레이저옵텍
1416572,,340440,세림B&G
352000,,49130,하우리
114154,,24900,덕양산업
193009,,33180,KH 필룩스
145437,,12170,아센디오
1275665,,302550,리메드
1775952,,464440,한국제13호스팩
384948,,290380,대유
255619,,35250,강원랜드
670085,,138690,엘아이에스
1402995,,432470,케이엔에스
260611,,43590,웰킵스하이텍
158316,,34310,NICE
583424,,90430,아모레퍼시픽
1535257,,380440,엔에이치기업인수목적19호
155212,,22100,포스코DX
1251595,,293780,압타바이오
1494154,,389030,지니너스
1021639,,405920,나라셀라
173661,,1970,에스지신성건설
103547,,18620,우진비앤지
113997,,20150,롯데에너지머티리얼즈
144012,,8370,원풍
173032,,25900,동화기업
185046,,48550,SM C&C
480455,,77970,STX엔진
228350,,56700,신화인터텍
123143,,3850,보령
520610,,101240,씨큐브
990396,,266170,뿌리깊은나무들
1135084,,365330,에스와이스틸텍
609634,,101390,아이엠
130587,,27040,서울전자통신
133751,,17510,세명전기
137234,,12860,모베이스전자
255433,,42510,라온시큐어
260745,,36120,SCI평가정보
389970,,64260,다날
602172,,251370,와이엠티
812362,,141020,디에스앤엘
305570,,43710,서울리거
706715,,107590,미원홀딩스
361594,,68790,DMS
363592,,54920,한컴위드
1116344,,208850,이비테크
488402,,92190,서울바이오시스
535481,,109610,에스와이
536541,,86520,에코프로
995993,,180400,DXVX
367695,,60900,DGP
178790,,79960,동양이엔피
911229,,232680,라온테크
106313,,2990,금호건설
390365,,51360,토비스
256502,,45660,에이텍
156600,,198940,한주라이트메탈
1584183,,432720,퀄리타스반도체
1309421,,452160,제이엔비
365934,,89890,코세스
1181807,,308100,까스텔바작
1534577,,362320,청담글로벌
755739,,106240,파인테크닉스
204208,,27740,마니커
828789,,128820,대성산업
1112700,,246250,에스엘에스바이오
125576,,33250,체시스
1203376,,264450,유비쿼스
1602638,,430690,한싹
1472930,,417860,오브젠
249502,,35290,골드앤에스
145880,,4020,현대제철
1365384,,379390,이성씨엔아이
1591262,,404950,디비금융제10호기업인수목적
607496,,452190,한빛레이저
129420,,13700,까뮤이앤씨
259590,,35620,바른손이앤에이
855163,,134380,미원화학
572905,,95340,ISC
788737,,134060,이퓨쳐
584362,,81970,케이엑스넥스지
1023822,,236340,메디젠휴먼케어
372688,,57680,티사이언티픽
229030,,354320,알멕
125521,,5850,에스엘
1363818,,330590,롯데리츠
965512,,418420,라온텍
441304,,78890,가온그룹
619507,,112290,와이씨켐
1267958,,303360,프로티아
1156795,,296160,프로젠
1497124,,452300,캡스톤파트너스
269852,,41020,폴라리스오피스
118026,,6040,동원산업
115612,,5960,동부건설
109310,,8830,대동기어
135917,,370,한화손해보험
472890,,75970,동국알앤에스
191588,,23000,삼원강재
1060814,,272550,삼양패키징
1205851,,267260,HD현대일렉트릭
675594,,187220,디티앤씨
1576713,,396770,엔에이치기업인수목적22호
1012640,,298830,슈어소프트테크
965318,,274400,이노시뮬레이션
1760640,,456490,교보14호스팩
552859,,115450,HLB테라퓨틱스
456218,,80160,모두투어
1579020,,456570,아이엠지티
1593668,,321370,센서뷰
1089855,,220630,맘스터치앤컴퍼니
813389,,177350,베셀
480367,,100090,SK오션플랜트
127255,,3720,삼영
146542,,8500,일정실업
531917,,108230,톱텍
596677,,93520,매커스
1450105,,353490,미래에셋대우기업인수목적5호
1134216,,417790,트루엔
115676,,16380,KG스틸
1096341,,225570,넥슨게임즈
1631658,,426670,대신밸런스제12호기업인수목적
1136977,,439090,마녀공장
535746,,63080,컴투스홀딩스
614593,,137940,넥스트아이
1030132,,192520,경남은행
1215618,,273640,와이엠텍
910947,,155900,바다로19호선박투자회사
800084,,900120,씨엑스아이
1505469,,367360,디비금융제9호기업인수목적
1047707,,208710,바이오로그디바이스
195229,,81660,휠라홀딩스
114552,,2150,도화엔지니어링
116301,,8260,NI스틸
163318,,6920,모헨즈
117179,,13570,디와이
177320,,36480,대성미생물
121570,,8420,문배철강
361381,,54950,제이브이엠
142865,,24070,WISCOM
490151,,91700,파트론
958451,,452280,한선엔지니어링
130772,,34120,SBS
138747,,50860,아세아텍
483735,,76610,해성옵틱스
359474,,58420,제이웨이
120571,,5300,롯데칠성음료
231105,,33500,동성화인텍
670766,,347890,엠투아이
133991,,19440,세아특수강
1030503,,457550,우진엔텍
1792825,,471050,대신밸런스제17호스팩
1250374,,275630,에스에스알
260958,,36030,케이티알파
885906,,148930,에이치와이티씨
1738483,,457630,대신밸런스제16호스팩
364740,,100590,머큐리
143651,,16880,웅진
563837,,159580,제로투세븐
778235,,246690,TS인베스트먼트
1207716,,129890,앱코
172228,,85310,엔케이
759513,,108670,LX하우시스
852087,,134790,시디즈
1042775,,204320,HL만도
1350869,,316140,우리금융지주
204642,,33830,티비씨
163512,,2320,한진
1493535,,363260,모비데이즈
180795,,23810,인팩
524786,,86670,비엠티
646732,,100250,진양홀딩스
1335578,,310200,애니플러스
1680131,,447690,아이오바이오
564562,,97520,엠씨넥스
1622720,,432320,KB스타리츠
874797,,456700,길교이앤씨
1725160,,455310,한화플러스제4호스팩
615723,,123010,아이윈플러스
1526949,,377400,하이제6호기업인수목적
430089,,70080,삼보오토
1029394,,230360,에코마케팅
398701,,66970,엘앤에프
907013,,152550,한국ANKOR유전
960641,,168490,한국패러랠
105040,,12340,뉴인텍
147772,,45510,정원엔시스
152437,,64820,케이프
204226,,32680,소프트센
243067,,14470,부방
303192,,66900,디에이피
353762,,54780,키이스트
173999,,24800,유성티엔에스
412597,,57050,현대홈쇼핑
348292,,47080,한빛소프트
862312,,105760,포스뱅크
942131,,238090,앤디포스
115694,,16610,DB금융투자
1700374,,448370,하나27호스팩
578130,,149300,아퓨어스
1060735,,223220,로지스몬
356389,,35200,프럼파스트
365590,,67630,HLB생명과학
1190780,,266870,파워풀엑스
657756,,135160,무송지오씨
418379,,43910,자연과환경
475718,,83470,이엠앤아이
526951,,95190,이엠코리아
1397903,,354200,엔젠바이오
309503,,47810,한국항공우주
356927,,54630,에이디칩스
1023318,,347000,센코
1596665,,409570,한국제10호기업인수목적
309460,,440290,HB인베스트먼트
652007,,241770,메카로
769158,,272110,케이엔제이
808068,,138360,협진
1108248,,228760,지노믹트리
1407158,,333050,모코엠시스
757816,,149940,모다
1263527,,284620,카이노스메드
102113,,12610,경인양행
596260,,79970,투비소프트
219574,,44820,코스맥스비티아이
145598,,102460,이연제약
454399,,80010,이상네트웍스
542074,,91970,나노캠텍
1468061,,443250,레뷰코퍼레이션
1476219,,355150,코스텍시스
1043853,,206400,베노티앤알
409672,,84870,티비에이치글로벌
306870,,66910,손오공
425254,,257990,나우코스
664048,,115440,우리넷
1652970,,427950,하나금융23호기업인수목적
591441,,102120,어보브반도체
1158632,,250030,진코스텍
138057,,4770,써니전자
162081,,19560,한국투자파트너스
1053540,,220100,퓨쳐켐
605328,,264660,씨앤지하이테크
127802,,4380,삼익THK
109693,,210,DL
372253,,115960,연우
1325979,,306200,세아제강
598198,,307930,컴퍼니케이
355089,,45340,토탈소프트
132725,,3080,성보화학
117267,,82640,동양생명
537337,,92600,앤씨앤
674498,,121440,골프존뉴딘홀딩스
1797440,,472230,SK증권제11호스팩
1406618,,335890,비올
1586455,,407400,꿈비
128607,,24950,삼천리자전거
468374,,74600,원익QnC
672603,,199430,케이엔알시스템
689418,,111820,지유온
1760738,,456040,OCI
108746,,15590,KIB플러그에너지
260569,,36200,유니셈
1669226,,451800,한화리츠
370255,,64520,테크엘
138303,,10280,쌍용정보통신
159971,,9440,KC그린홀딩스
1495180,,388870,파로스아이바이오
1357446,,370090,퓨런티어
444329,,112040,위메이드
385415,,68330,일신바이오
405959,,115570,스타플렉스
236863,,37440,희림
1218299,,448280,에코아이
688996,,105560,KB금융
923792,,168330,내츄럴엔도텍
1042711,,204620,글로벌텍스프리
1062177,,225220,제놀루션
1182578,,290120,DH오토리드
1787072,,468760,유진스팩10호
110431,,67290,JW신약
1027828,,445180,퓨릿
1791561,,469900,하나31호스팩
1800285,,473370,비엔케이제2호스팩
161408,,21960,케이비캐피탈
1097906,,226360,KH 건설
682992,,298870,우리벤처파트너스
367710,,111380,동인기연
479787,,64290,인텍플러스
117744,,60,메리츠화재해상보험
104786,,7120,미래아이앤지
611912,,125210,아모그린텍
101433,,2100,경농
876209,,208890,미래엔에듀파트너
188973,,61250,화일약품
273420,,47560,이스트소프트
411808,,418550,제이오
1717170,,452670,상상인제4호스팩
1011395,,294140,레몬
1293953,,356890,싸이버원
692254,,114840,아이패밀리에스씨
351995,,53050,지에스이
109824,,6570,대림통상
1462605,,388050,지투파워
957373,,168360,펨트론
1513699,,389140,포바이포
126201,,6660,삼성공조
760999,,263810,상신전자
271501,,45970,코아시아
1031502,,196450,코아시아씨엠
263140,,46400,휴스토리
1806951,,472850,폰드그룹
916516,,189980,흥국에프엔비
111014,,7640,애큐온저축은행
604028,,376180,피코그램
1113499,,232830,시큐센
133858,,4490,세방전지
159786,,14830,유니드
406392,,138250,엔에스쇼핑
816933,,285800,진영
1705625,,450050,하이제8호스팩
446479,,70480,신비앤텍
1685251,,451760,컨텍
638487,,150900,파수
642897,,99390,브레인즈컴퍼니
359395,,84990,헬릭스미스
1632851,,426550,아이비케이에스제19호기업인수목적
618401,,114120,크루셜텍
1702017,,446070,유니드비티플러스
533191,,82800,비보존 제약
556907,,88800,에이스테크
913689,,148150,세경하이테크
1080687,,227610,아우딘퓨쳐스
1237434,,300080,플리토
266961,,35420,NAVER
1188378,,269620,시스웍
890388,,138290,지성이씨에스
578538,,130740,티피씨글로벌
164876,,3450,케이비증권
610861,,169670,코스텍시스템
1419384,,343510,하나금융16호기업인수목적
1700921,,448740,삼성스팩8호
